x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
2738,1813,541,1294,1271,1451,1602,549,3132,1264
949,2679,2640,2896,2191,1211,750,2510,2987,2089
904,946,2441,2118,1434,1907,1813,2998,500,1593
323,2263,1288,1346,2808,2325,250,190,2725,825
1035,2116,1010,1396,2100,799,1117,1357,2521,1800
2616,724,2459,2085,1359,161,1957,2880,1860,1943
812,1886,3074,1524,2849,46,1223,1310,2727,1586
2689,1363,618,2590,2812,523,1790,1866,213,838
2719,1277,2061,3116,157,2391,870,2107,1894,1230
1793,484,393,1435,1579,2562,1921,2662,1514,3005
2353,2946,1570,1019,2639,247,2623,1923,1608,512
2892,2221,3001,2254,2258,1256,2324,2713,2080,2430
2758,1854,1330,802,465,1329,2215,2789,1830,2606
2829,362,837,1559,184,1653,1423,2412,1732,3119
1077,2436,1830,69,2369,1422,132,527,1993,355
1150,610,2237,1066,1721,2456,2272,738,20,873
2544,633,195,649,2840,1571,1807,389,1668,1516
802,555,244,791,2982,647,3009,3019,1736,3045
1927,1423,801,595,2169,1793,382,2895,1497,2419
549,2989,907,1642,1257,304,209,2894,2085,1555
2816,512,1031,82,659,772,2884,820,510,857
1087,2815,495,1304,1122,1363,798,850,1021,3036
3014,2496,94,2506,1093,547,1490,1939,1094,906
2179,1721,928,254,1504,1686,1769,562,1711,725
2376,1434,1057,506,2721,1394,92,1198,61,1439
1241,1693,848,1876,1853,404,519,2574,2454,2422
1771,1763,1187,605,1770,2258,1937,1561,1543,181
2356,1534,2475,1509,1262,1614,973,2166,278,3090
2471,1925,2046,124,1489,3064,747,1135,1869,1380
1712,968,2258,2854,2309,3053,497,1014,11,1579
2815,554,1750,3125,2782,50,1108,220,324,1950
2655,1110,1099,1705,846,1505,2105,2076,348,1157
2952,1938,1601,1140,1351,1785,2920,143,1014,626
1188,897,1811,1643,101,3102,307,1760,1908,1935
2597,2463,2042,2941,1043,553,671,2013,2061,1447
337,2646,13,2459,2434,1024,2277,1184,389,2133
65,1873,941,1764,1147,2019,1897,2802,2651,2034
1284,151,3038,1314,1521,2267,928,702,1305,2222
1962,949,2808,2688,2662,831,553,3124,2492,2983
1513,2848,3011,2328,2552,2306,1493,962,167,165
189,504,18,1230,2619,1452,715,653,2051,829
2934,2528,1940,1210,1568,1130,2129,940,913,2688
2082,723,763,327,2996,101,936,599,237,909
339,3126,2053,2955,1460,944,1173,2779,1599,2669
1483,1795,549,2862,2081,749,2072,1627,174,2778
587,1618,2829,1083,1025,2941,1304,1592,1358,1837
2712,977,1440,1703,2818,435,439,366,362,1920
476,1571,1793,2524,979,484,1874,2675,1424,50
783,2970,310,2436,704,424,737,395,1815,2601
1491,2238,2367,842,1873,1280,2797,1492,1083,2997
3079,2117,2366,2491,1096,1694,1203,1447,2048,1142
1709,2449,721,1681,1750,787,2540,2520,720,2767
86,2335,3124,1694,775,2039,2841,108,1713,1030
1451,1348,1483,2660,66,1549,514,1095,914,1290
2384,438,2986,1949,595,1446,1534,1759,1189,3146
1702,2811,2082,1018,987,501,277,271,577,2423
2010,1069,2247,1985,2435,2384,3060,126,757,2671
500,1511,1508,3058,2289,183,1107,570,970,1190
3027,2464,2044,1587,959,1253,724,423,486,841
875,1064,783,2015,16,2678,2137,2219,339,1993
2789,131,2614,950,359,1959,2504,3078,1776,925
1656,3033,3071,474,1217,1450,3065,493,1448,1067
1574,665,2319,2083,201,2412,2972,1860,70,2016
60,1622,1280,3043,510,3106,702,494,1586,2766
1070,2382,241,1309,1078,2348,1338,3100,509,3019
1365,2798,3027,830,1143,631,2032,1719,1791,2560
2222,1881,87,2808,2256,2884,621,2504,68,1092
2300,374,2648,1785,1808,1296,2718,1362,548,2490
293,1425,1696,689,3000,458,2103,2640,940,1848
801,1921,2945,415,3048,1037,133,1228,1609,999
782,1254,2967,153,3020,2997,914,2243,1814,1953
1648,1945,1928,311,2009,2058,2265,533,504,3028
986,1961,818,575,1000,3079,1186,1300,1614,2336
813,990,2138,1963,2499,172,1411,2315,1395,1456
2540,1847,2043,2284,1255,3124,1302,2438,1949,2952
2168,1449,372,592,2527,1766,194,2548,471,2684
2960,2893,680,249,960,2115,1546,1865,478,2822
2472,521,2498,1106,464,2810,467,2151,294,576
2259,2475,1724,192,500,1185,1577,1621,1793,2196
1715,3060,2996,1952,1098,1763,1183,2786,685,721
1533,603,78,191,1943,1439,2886,1470,689,1251
427,1744,636,1485,862,1158,1542,2292,512,389
1992,1533,205,2019,606,1171,1213,723,69,282
1472,655,192,3038,223,468,749,2112,2952,1758
408,1558,2925,812,1310,1464,1242,480,1878,2609
234,682,366,123,251,1936,1854,1723,1528,1358
2858,2540,1732,907,280,3123,1176,2265,644,2587
765,113,594,948,628,384,2027,898,220,279
1227,1282,1163,11,2172,379,1449,1715,2514,2643
2084,2212,913,1792,976,310,629,1654,2253,1018
2956,1126,1910,56,1887,75,1597,1444,1979,1296
1025,1884,1390,2004,1855,2463,2719,391,673,1405
2703,3124,2665,1119,2855,220,2031,235,432,2189
325,2549,1668,2749,1799,2982,1983,2055,1728,2055
3077,1981,857,2874,2621,2522,726,123,9,1808
254,2259,2672,1857,1514,97,1394,1890,13,1340
1349,377,1873,2692,2349,518,2244,468,3056,1226
1333,289,2338,2595,1417,92,1068,1045,2762,1398
1651,1369,357,3076,766,104,2954,923,1214,2517
203,1335,643,2976,200,36,493,2514,1243,1353
908,2435,318,1572,3125,479,2002,2100,3047,1803
2877,2923,934,1818,2137,181,388,2513,205,1789
525,1353,2773,1897,175,2199,2985,2993,1290,2610
1085,198,2849,1212,838,755,1817,2523,308,2456
1728,2908,493,325,2197,1278,1656,2636,1825,269
1068,144,2293,1523,689,1734,2866,2210,2851,2993
3095,2459,1047,581,867,1572,700,3,905,2241
1057,1505,2920,2794,401,942,1337,2500,2900,362
727,524,2970,2176,2879,1273,2873,370,696,692
663,2022,836,2536,584,448,901,1007,1828,1265
2115,2700,624,1490,2798,655,684,1906,1236,522
1558,2591,2625,2832,3069,969,2749,544,514,2216
657,232,3151,431,1309,1345,2831,747,2531,1043
2486,3055,2593,574,1378,1689,2630,938,2122,2816
3138,2890,3103,2799,1666,461,2021,993,3025,326
161,1634,2639,408,2930,1229,661,146,574,2377
2913,1498,1237,312,637,2627,1960,406,1380,1752
2065,1313,659,646,271,1592,1930,3074,2857,565
639,997,1422,2819,2802,2838,363,377,843,1453
2105,1021,909,2588,126,1318,2346,761,297,668
1501,1777,2240,1626,630,1351,2828,1791,2925,2224
311,2418,1759,664,1269,1637,1938,1718,2256,1888
2839,907,2031,32,849,2320,748,2274,1625,2855
377,774,798,1163,1239,1651,2938,67,802,2707
2640,1678,307,1627,2567,2986,2960,306,3144,2001
1204,719,414,971,1293,3135,573,1139,2811,1975
3124,1447,1438,2174,937,366,2403,980,1050,2370
1158,2684,2637,331,1913,2067,2981,685,760,1210
2124,660,10,168,2131,2096,2644,1802,1054,354
1477,1636,2595,515,2178,891,1584,2269,1638,630
1764,1113,2162,210,757,2490,2442,372,3096,674
1485,2055,3143,2002,1974,2485,779,2404,1346,106
2364,1413,3051,1293,1542,3007,714,1586,1354,2593
2393,2916,180,678,1265,1738,552,1388,1859,1294
2925,1241,774,804,770,1578,583,2653,3148,254
460,3024,2932,2861,1570,993,991,576,394,2416
163,540,2708,2223,1589,1623,850,1553,451,2347
1327,1149,8,2399,827,1075,2023,3139,2241,1184
785,1882,1518,840,345,2742,1150,2632,2310,2898
1453,1789,406,68,1785,1507,3043,2962,2343,2249
2435,969,1509,2068,1463,285,299,1465,255,1928
685,602,3149,1662,2871,2395,2492,231,1548,1766
1146,2461,2066,2194,1210,462,1436,187,382,1519
270,628,426,247,490,2988,2944,202,388,2160
2039,2408,62,1765,1658,1174,2788,674,261,2042
1929,399,1810,457,2851,1126,2112,2940,1134,1795
251,41,1357,120,3128,389,2081,2745,2650,1816
584,1387,1166,3020,2555,1566,860,1877,301,2202
1246,1614,689,2202,476,2919,2054,1589,2330,3062
1036,988,1717,1850,1667,2767,1343,1187,3020,3150
3129,1460,2302,366,2047,412,1122,1460,2016,1307
1584,1840,2499,967,1094,2141,2218,2070,1963,1241
366,2252,194,1796,914,2060,1145,2547,2347,2163
80,2822,2483,180,1744,1713,2426,1042,1823,1843
1123,2340,2845,1266,1803,2018,384,2184,126,2125
1280,1960,3128,1475,2790,648,1756,1468,922,2633
2965,1936,2085,377,2027,2801,865,1257,1039,2712
735,115,2480,1187,1794,306,1049,16,1811,2228
1394,1133,3061,2088,1690,2244,3042,664,3021,1402
1360,3069,526,718,2533,283,391,1629,1576,135
2415,3007,267,55,1828,794,2414,160,2494,2195
2409,2913,810,982,1695,2454,2513,69,2883,2880
534,2965,1711,1666,1294,866,1462,1646,2095,1204
2541,194,1821,30,3145,2617,547,2463,2276,1542
1765,1276,186,781,1524,321,1593,1726,529,1651
2731,2118,1973,2214,2978,15,1151,1278,2172,2716
887,417,2249,2337,1844,218,1381,439,400,1640
816,1658,1522,831,356,1788,150,904,7,2140
2608,1001,1795,829,2540,2136,1673,2991,2420,1691
1375,588,2659,42,1181,1224,1166,802,232,2948
17,1435,2752,64,21,1168,2989,1330,2008,2559
422,612,883,3130,1845,1978,2997,837,2254,1003
1438,2763,170,498,774,270,2517,2316,573,1263
1775,1398,221,2926,883,985,586,2006,1108,2651
745,1786,1165,2136,722,809,1001,1152,643,1247
2106,1626,1989,1585,1859,2116,1594,2458,1539,2679
1560,1436,1762,3109,1815,2943,2352,1078,2896,3015
1283,1291,2733,2750,399,2729,938,211,2636,44
2459,3093,2893,793,235,91,2075,2693,1540,2654
622,1024,2511,486,2443,444,47,2143,2809,2199
546,2197,137,2780,2801,3052,2131,862,890,708
1754,49,1765,2402,2042,1664,42,1273,1096,1284
25,2466,1488,525,1031,563,2443,639,1304,2321
1454,2917,2209,1677,1869,1285,886,1547,1951,667
1691,2836,699,432,2320,718,192,835,3075,528
1857,3101,2662,2212,1328,54,2144,2630,2162,1107
2309,3020,2271,491,443,127,1184,2923,788,484
1243,1698,3019,1218,1038,3028,1560,1281,586,2091
776,2648,2868,1072,1449,2292,1317,1283,2135,2545
2404,2772,2347,2156,1209,1235,1811,1155,1162,1629
726,2823,3081,813,1530,2693,2909,1320,1887,421
3135,1237,245,1914,3042,3144,2347,1986,895,469
2166,1200,2309,1920,2861,3011,1135,1309,3002,1584
1577,2833,2979,116,1638,2367,2726,2061,986,3110
1209,1888,82,490,3045,2973,1127,1741,3125,788
544,1720,2507,479,702,291,1118,304,2749,369
1844,2315,2941,2165,3122,2588,1101,2381,2165,2967
1607,1727,2694,925,940,739,2263,1221,2102,2192
2931,364,2513,2909,2076,381,1130,402,1655,2986
2479,812,1997,1301,247,805,2491,574,1508,821
1286,1317,258,1056,3099,675,761,581,957,344
975,754,2323,1502,156,792,2576,2115,3081,77
2568,1119,1512,1342,1197,2629,2240,2393,1754,217
1015,2477,60,2542,1810,1872,3140,2048,1990,1893
737,1563,1210,669,1916,1755,2326,2917,1052,2792
701,1089,1269,2173,1276,489,2706,2639,414,58
2374,936,1372,1787,509,2382,351,1835,556,561
2715,2038,2168,3061,3026,497,1463,2295,736,2897
42,559,2182,2784,1280,1086,934,1593,281,447
1151,1092,2277,2582,696,1013,2622,34,2806,856
1509,508,596,1955,239,2273,2235,1817,2508,1907
1816,1507,1012,1625,2997,1007,2395,1329,65,1997
348,2741,2095,2357,1975,2991,2554,1885,703,1906
2810,1052,1022,953,631,1262,2672,2852,1629,1638
2061,6,2470,652,3027,1579,1835,2060,98,2367
2132,2277,1084,2108,422,536,1195,94,1947,2268
2909,3036,2012,2532,3113,1056,195,2982,799,2002
1028,1431,1591,1691,1409,2807,1197,93,271,2212
542,2239,2878,1366,2470,870,2187,1293,2518,2279
2225,526,2492,1146,1769,2357,102,3015,210,511
1605,1964,1846,2490,2020,685,59,2179,1113,52
350,1931,2713,2126,741,1020,2234,872,2055,448
3084,1286,3104,1682,2902,633,922,2027,1302,345
2860,858,755,2787,55,386,1827,2541,681,96
294,2743,86,3105,1009,1520,2907,1385,163,140
480,2862,2280,993,2850,1743,800,2455,2619,2780
2305,2302,342,2576,902,2714,1301,2029,1722,647
2634,1210,2448,1249,1840,1972,296,2701,522,2209
1033,1225,1935,895,2528,474,1453,1771,900,646
1650,950,688,1538,507,1954,1641,3062,3084,771
1165,2105,2888,2435,2692,156,2526,825,2548,663
2163,2443,2889,2502,2829,387,181,335,3111,855
1515,249,282,3114,502,277,1244,2730,1709,944
2721,1483,157,59,1832,2029,2022,1755,3135,2523
860,213,2074,1155,146,375,3120,516,1002,1647
2155,2625,2987,2848,685,2946,2537,1345,513,1560
613,1130,2451,3064,2350,2028,3082,3014,449,1221
2386,1025,1800,755,986,2271,840,2955,476,2013
1226,761,804,2233,402,28,3097,2214,994,2536
804,2034,383,1501,991,1870,1164,616,2005,1656
2710,1247,2391,2303,1522,764,1507,1044,2108,3088
248,2180,1784,2115,125,1677,2919,2888,614,1743
2457,1760,143,1825,2735,1067,1333,2755,224,3061
1288,1630,3118,125,1891,1182,1880,460,260,1026
1576,1455,43,1988,2067,2176,647,1575,1544,1409
1156,819,915,2529,822,29,727,2558,2475,2264
1197,1851,2576,749,42,191,2469,714,2201,2437
863,1386,841,767,177,2736,105,2207,2545,1570
2128,616,239,2290,274,1603,2631,2877,2708,2935
1173,2757,2148,1139,573,2891,1985,1780,1066,265
1952,2077,1224,2009,1337,1355,2539,1472,1430,650
2653,2783,133,1185,731,771,3150,2771,1812,995
957,2787,159,1558,1636,788,2563,2498,2834,540
2795,164,379,702,52,1902,917,712,1885,2672
482,1818,2487,1569,928,1815,2307,287,847,1274
2528,1185,1094,3126,1838,1293,1845,1286,580,1007
2843,445,631,1692,1580,209,410,2606,1220,1646
2117,2194,2890,666,1068,2574,3056,1154,1555,342
394,77,2719,420,2924,665,2344,950,710,2522
1432,1,2544,104,1925,1594,861,1805,1882,2237
2321,2471,122,944,150,2326,166,3092,1684,2961
2057,2494,223,3014,2391,694,939,887,763,2461
1220,357,2591,2602,2632,3040,368,1733,2257,533
1235,2229,168,1375,1932,1491,153,1849,2427,2288
447,1903,19,1744,620,2435,1654,828,1187,2885
2604,2844,210,255,2359,2779,2951,2944,493,1798
278,2338,465,2407,417,1683,190,369,2566,2864
3047,2419,2701,2221,1053,2149,2374,2467,530,1299
723,1664,1521,465,1275,1092,477,2224,1726,1419
1505,1771,2479,1734,2713,3152,2371,601,2436,621
3041,1309,496,1590,90,1062,1746,1961,2294,1240
3006,323,209,1389,2211,2780,1030,181,408,2772
1849,2973,1380,2953,1398,2145,1757,58,521,1926
496,2123,2026,2258,2873,2895,1106,2536,508,636
2405,1093,40,284,2304,327,1614,473,972,2613
699,1329,136,1665,1931,961,2615,2762,977,1961
1224,337,134,1989,3094,2913,407,648,2735,2052
2389,1653,2711,1542,594,1113,1931,23,230,2397
1468,1257,1820,3069,2164,2250,893,3084,387,466
827,1478,1926,2188,312,3069,918,1583,1218,266
1677,1152,166,2260,1915,1457,2735,2886,2512,2272
1090,3133,3021,1219,2280,2123,1872,424,883,61
883,1272,2716,1359,2011,828,2117,905,675,1759
2863,2877,1388,1086,1523,885,2725,14,816,2576
2801,2709,1060,1100,1545,2148,775,1863,2941,405
66,686,2678,2642,2834,1357,1671,2379,3130,2270
1387,291,2059,2486,22,947,689,2580,300,450
209,426,773,444,302,1231,2429,2036,1493,3148
1367,653,1627,101,1686,2657,1509,294,1671,1037
2239,750,410,1775,1433,1699,1963,583,1948,975
580,1555,2212,3078,34,3100,1661,1611,1340,305
2589,425,1899,2924,1878,246,1512,2496,77,1276
61,1476,638,1418,3060,1991,303,2995,1000,3128
838,1767,232,1653,1929,1758,535,1738,1389,2681
444,3121,927,215,2319,2942,845,427,240,749
1685,530,500,1836,2885,1860,2891,1324,1657,2059
315,2927,85,2828,2062,511,1638,2167,33,2547
1938,22,1620,1635,2656,295,3032,2634,1005,2005
465,2485,1486,1080,1574,460,2545,403,1376,1249
72,845,856,3118,2591,1102,2785,1496,2747,978
1434,822,1983,34,2079,3027,478,3086,765,2479
2095,2501,579,1581,2398,1122,2007,2588,2988,2119
2464,1916,1116,857,118,2003,1025,582,2174,2271
1995,1816,2157,2747,1056,1559,2776,3008,2109,3025
3119,1153,1122,990,2335,2705,546,2138,2795,493
705,2799,2950,2802,615,422,1253,337,1353,37
2466,1736,899,1318,1718,1547,3083,1959,3119,681
1517,2941,2635,1384,1646,132,2200,2298,1047,1131
1701,725,238,817,1168,1177,3067,1666,876,789
2748,1900,902,1021,1020,854,481,2594,2235,1722
1439,670,1974,1591,3055,521,1357,617,1097,396
1808,2911,980,371,1767,43,757,2433,2870,2412
2449,2386,3047,799,2038,2339,2243,2065,2439,552
96,2805,1248,345,2575,1071,157,1218,705,986
2416,1232,1566,3119,1373,1463,2864,2102,1456,2889
2671,1283,2469,60,661,853,907,846,3049,368
2527,2609,2422,1950,2813,2612,3130,179,1727,2174
1042,3004,3130,2740,853,2236,1013,333,956,5
2045,2520,2827,1623,1849,2050,1377,725,1975,1028
1520,1103,1447,2148,2500,1219,529,2554,25,1632
2525,834,469,724,166,2621,1185,810,1170,1134
300,1837,3006,2683,1472,2340,1092,2964,111,193
1802,411,2984,995,474,3093,220,1504,2684,778
1294,2407,535,6,3064,1225,202,2865,3150,1504
1835,1414,833,2484,250,3068,93,513,959,294
2125,2025,2545,330,3046,2959,1668,1346,177,2722
1342,705,1532,2957,2174,1054,1479,1967,1449,2502
290,2080,630,2575,994,162,1418,2294,839,1146
2536,2203,1908,2370,809,2565,423,1235,645,2334
730,224,2573,602,2780,2167,2675,1769,222,2899
1899,1803,188,289,533,572,2661,2544,2690,2947
62,331,2755,2866,2922,2521,1525,2753,2589,441
2690,1583,1105,2940,1178,2548,817,2256,2309,1503
1970,2731,3002,17,1896,2509,1978,917,2513,200
1725,3068,278,2497,1937,2506,488,568,2895,2871
1337,149,2965,1410,2944,2386,1521,625,575,1633
1696,1726,1298,2593,1311,2004,696,386,26,169
1613,2414,2187,1879,825,1618,1885,308,1343,2103
1007,592,1690,1907,2993,1326,482,1717,2887,2706
2754,1669,1710,2751,393,86,1298,2571,416,2425
2336,1034,2528,72,1512,2251,1198,390,2510,1616
384,1459,3089,2829,920,1392,2798,309,1102,163
2172,1056,2230,3012,2486,2641,1273,1181,3046,2028
2498,839,3076,2461,1404,1575,333,1417,795,33
1461,938,52,244,1651,425,791,2683,289,2003
58,1355,1892,1248,1192,2492,2751,2785,683,2887
295,163,983,1740,1061,1661,1715,1966,2704,2608
2453,78,1121,2686,1323,1479,2648,755,2866,2263
27,2742,83,96,552,1382,2418,1469,1662,191
3045,2547,301,1507,3079,2985,2441,2384,412,2338
896,684,593,2820,2109,1359,2518,2583,1142,377
2071,2220,1430,1325,1356,2993,266,2546,2098,2074
2137,2028,2903,667,2580,696,2183,1107,2068,196
347,1624,2166,447,1774,851,2449,2777,886,2557
888,33,1008,2903,973,337,1241,858,915,2066
1847,2103,522,2823,1475,2974,1048,2608,2124,3118
274,2840,1925,3065,2530,852,758,1072,60,1658
1839,1663,1881,143,858,1839,1021,2850,1271,1509
557,816,950,999,2358,2436,883,1290,1017,508
1207,1352,2217,1668,1594,1666,989,532,2151,2817
103,788,2744,1911,2450,1508,1844,501,2178,1009
3055,2046,1564,453,1142,2444,3077,2187,2908,2441
2844,2205,487,2735,782,2261,746,767,2438,164
2794,2035,706,1337,2512,569,292,1527,2014,1546
1842,450,403,2971,1948,1208,2000,689,2187,962
1946,2687,1358,2640,1173,284,1498,2900,1764,1101
3058,2904,2852,1890,1090,2822,2739,2768,2358,1384
255,1782,2803,2283,2822,678,29,1064,2902,1119
579,879,218,1443,873,459,2949,1482,2661,543
1689,1345,3029,2863,1573,2085,734,1574,275,319
352,182,486,1748,1073,2318,561,380,1040,1980
2590,2803,1825,991,2559,258,2732,2985,2629,1887
1162,500,98,1454,2476,430,1247,1409,2914,208
453,1781,1452,2540,143,39,2872,2569,2158,914
2926,1691,1663,2783,1641,192,2912,1861,2390,145
455,1457,1757,351,2717,1580,1574,2306,2713,1118
1359,1995,1714,1537,278,627,1923,894,2490,812
2388,2184,135,645,781,1730,1721,136,2776,69
1753,64,84,2340,2604,2547,2722,392,337,1557
1448,1222,295,1373,1291,2224,738,1164,2567,91
2685,2284,2037,221,1763,1349,2011,481,2170,307
229,833,1449,2274,386,2195,972,797,2302,2040
2439,506,675,2754,3013,2886,50,874,898,1685
3046,1072,1519,2804,1877,1295,60,3068,399,659
246,755,2025,2930,2545,1445,787,2303,2789,919
399,2390,1816,2843,2054,2904,970,2971,2594,2624
2610,913,2908,2182,1737,2471,1412,1600,2734,2829
1143,2969,2707,1235,911,1425,3046,82,2193,2503
1603,2377,1640,350,1760,12,2060,1857,2146,1366
324,1136,2787,14,2648,2839,593,2186,2682,2436
1812,3015,794,2840,591,19,2273,2898,1922,2492
763,707,1383,1217,899,1650,804,1690,827,2765
1216,228,1403,597,1951,2450,2619,2038,1479,20
2238,1778,1652,2973,2494,1900,1581,2415,1765,2920
165,2041,1691,784,801,623,1019,1079,2247,267
1514,3057,1299,467,3149,793,1665,2551,1070,2813
2945,39,314,898,1102,2354,10,2220,2038,2485
3052,1356,2647,92,141,642,1675,3090,145,1663
1418,2474,1221,848,1902,339,2740,1001,2644,1667
1091,2398,844,2371,708,2383,1677,785,962,75
48,1548,2326,599,1194,1643,2613,345,2672,1065
108,250,2745,2553,1243,2400,2143,1856,58,2276
154,618,482,2387,2324,1201,2818,2355,1502,2225
2073,1525,3142,2230,2401,1239,3039,8,2238,94
2354,2708,702,677,1800,1771,2844,1670,1640,2472
3056,844,830,73,1861,1988,2765,22,761,2755
1480,2224,1785,1376,553,2344,2626,697,2803,434
1747,2356,2376,262,346,2707,3002,1059,48,391
2313,974,12,2757,885,2035,491,694,958,1266
1040,1177,3119,1534,3049,488,1283,1807,2602,3018
1541,972,968,2860,1027,714,1352,396,2954,758
3075,443,1069,2426,2891,581,2435,2854,137,2018
2342,996,3055,1157,951,2480,2221,1952,773,2730
194,2664,1325,820,2331,810,2194,352,1341,1745
1112,2779,956,2742,1692,133,1803,1636,973,888
1317,367,1101,328,1866,2914,2862,476,2600,935
2383,704,7,1574,1555,2987,820,1696,627,1845
1699,138,1534,1073,2644,342,440,2444,2267,1562
3016,2191,2948,1612,1204,74,2562,726,1229,378
2066,2843,2020,1460,783,1164,1401,1348,737,18
566,631,130,3041,3084,1791,2028,2559,1164,2846
2793,531,1748,2814,1464,2835,431,105,1182,3
572,3030,2083,770,2877,1379,2607,2939,862,12
1417,2649,2856,3037,3015,1640,268,1171,633,1706
1922,857,553,2379,596,3070,2253,2369,1079,2641
23,699,363,913,1739,2651,2516,1825,2525,36
1713,1841,1052,522,2884,1391,245,2244,2754,1173
2255,70,1071,1287,1819,2432,2192,1484,637,1363
280,994,460,687,854,2423,1990,83,909,90
1392,541,1487,621,2482,1109,484,2952,1127,531
2078,410,1834,2272,611,1334,2745,2913,1311,2909
407,2325,1295,1288,2094,2291,2437,1927,2681,1618
646,449,944,2531,1387,2226,249,325,1464,1023
2119,562,1289,2963,216,829,1609,849,18,2680
2803,1138,3007,1303,956,2407,2579,1672,1572,1273
874,2985,3129,1779,1158,2214,3011,521,327,2439
1222,2962,1490,1905,481,959,1700,1695,1462,558
855,727,1824,2326,2594,2746,267,856,2695,2911
1075,993,1615,3088,2195,1482,2728,1234,2408,2168
1474,1779,3094,1802,1968,351,944,1434,2157,2262
734,1819,547,2875,1894,807,1161,2279,781,1768
625,2850,746,1831,117,10,156,773,2425,1357
2966,365,1176,208,2754,918,802,1847,854,1373
2799,1074,2241,91,2481,2166,1940,953,1515,1104
1190,1347,1650,15,540,767,1711,180,1078,2450
2633,809,2527,1398,145,2740,2104,647,916,2808
886,3028,543,2124,2437,1745,2522,2443,2575,566
2776,2004,797,16,1063,1705,95,1493,728,1946
1878,1259,2861,1908,2115,2188,373,2363,1396,2689
1911,626,1114,2472,2362,2816,2292,2749,992,2674
402,1685,2696,2995,234,2113,2660,2267,2748,1693
1175,2007,1758,623,173,1565,1258,2142,1976,2364
2797,1192,2742,2204,1176,325,2677,1112,2581,616
849,134,2604,5,2275,2892,3085,2386,1758,893
2680,2526,1604,1617,2595,257,867,2380,1012,388
2348,3,924,2952,1905,1948,2185,575,2092,503
1629,703,2081,3073,1283,2048,2729,1980,1278,318
1038,688,1019,142,1175,2649,1764,1513,3011,49
2382,2607,1232,2275,1513,2844,1636,990,1104,2700
2677,140,881,1679,2189,3129,2372,2519,1542,2837
1142,1190,461,854,1907,2044,3123,2121,2879,655
586,932,1913,833,2176,263,30,1397,948,2101
2438,2933,3070,1361,167,1368,809,2329,2894,1108
1706,189,2491,269,415,1026,2936,3011,180,1609
1426,1216,504,2921,1110,1560,2781,57,576,1820
2423,1107,951,1888,758,2220,1189,634,2313,2691
1683,1180,591,263,2515,1761,197,2447,1763,2290
3039,1491,1140,129,2213,2190,2501,701,3077,1874
1516,1443,1150,1474,2651,2961,2018,1287,1454,2640
2160,2267,2084,1771,2872,1178,1586,365,2405,2814
1598,459,1260,837,759,2203,2531,3106,1738,2186
1617,1540,1985,319,1817,3119,2577,1878,1936,1605
322,432,1359,2014,1105,1670,2486,1936,1091,1602
441,1523,488,1708,1190,352,632,140,1100,1300
1005,2237,734,706,1050,1619,2593,2370,744,361
2359,275,3091,65,2603,2616,1459,323,1826,2435
461,1063,1746,1058,1388,1397,1526,2688,2180,2856
2729,1901,674,2253,3038,2543,1718,1415,1667,688
2483,2169,1107,998,1919,2343,1947,2314,1639,1088
2221,2364,2833,370,161,2093,474,2996,2578,1312
3009,2869,2607,2908,202,2535,4,537,1388,352
1959,920,2373,3079,1955,1343,2508,2313,2393,1178
1867,1992,1552,2137,2055,719,1076,115,2677,393
2366,2144,726,1721,2462,201,1820,1820,195,1527
386,2782,769,2954,452,437,2375,1751,1516,1197
2399,1615,714,2404,3008,1851,1279,688,2424,1485
2906,161,413,2496,2934,66,1221,2139,2790,640
1189,2557,2569,1983,918,2582,2906,1981,2760,2682
3049,2797,754,110,3130,2857,1696,2915,2340,1772
233,1045,1611,1564,20,455,3114,2103,1192,3058
379,36,1860,1719,3050,3103,2668,986,2980,2188
678,1954,475,310,3077,1412,855,2665,679,2231
1429,718,850,2947,1697,2105,3005,2572,1112,2012
1030,2292,1,1982,1045,138,417,654,1119,2686
1939,2793,508,2929,2976,2427,2990,1905,3105,1352
2191,1417,1930,504,2187,228,545,1356,325,899
2652,302,1840,956,2433,1814,2085,750,1998,2406
2162,16,1285,2434,65,1266,2079,2402,1015,1338
2993,187,2038,1685,1987,1240,2917,1129,1207,1424
1611,1028,2331,139,1146,1551,238,1132,755,2636
1792,236,2891,10,1704,1342,325,2518,1293,2806
1032,2770,1395,1553,508,2114,1634,2881,2487,458
2593,2677,1698,1172,1290,2866,115,2340,1429,2791
3072,1949,2229,680,1540,1609,180,475,656,2296
1187,1322,640,2559,587,1111,1558,2471,1490,740
2174,108,2826,2139,1722,2256,187,868,2926,2242
387,2319,2224,1699,797,1857,2247,19,2443,3020
205,1084,1218,2008,772,2561,179,3108,1004,3104
2136,1650,9,1203,2426,1408,2255,2637,2846,2256
2012,2570,271,259,669,1167,2251,2341,3102,2878
223,585,2529,1221,2558,1309,1329,656,1801,2860
110,3131,1416,2377,1874,1531,981,2304,323,1205
2103,2902,214,2369,2138,1151,1204,3046,767,2958
2944,3135,827,62,1264,1184,1488,796,1880,2930
2762,549,1365,1736,660,1403,2734,1665,1810,985
1206,1499,1180,1401,219,2786,2747,2586,2006,1608
604,2853,299,1343,2908,260,295,569,6,526
936,246,2751,1798,2206,972,1275,1193,651,2746
1848,1194,1492,2467,861,1798,2878,2069,1270,2381
